datetime,chla_rfu,do,par,phyco,temp
2016-02-23,,,,,
2016-02-24,,,,,
2016-02-25,,,,,
2016-02-26,,,,,
2016-02-27,,,,,
2016-02-28,,,,,
2016-02-29,,,,,
2016-03-01,,,,,
2016-03-02,,,,,
2016-03-03,,,,,
2016-03-04,,,,,
2016-03-05,,,,,
2016-03-06,,,,,
2016-03-07,,,,,
2016-03-08,,,,,
2016-03-09,,,,,
2016-03-10,,,,,
2016-03-11,,,,,
2016-03-12,,,,,
2016-03-13,,,,,
2016-03-14,,,,,
2016-03-15,,,,,
2016-03-16,,,,,
2016-03-17,,,,,
2016-03-18,,,,,
2016-03-19,,,,,
2016-03-20,642.0,,,,
2016-03-21,508.5,14.81,12.8,1213.5,
2016-03-22,,14.22,6.8,1136.0,4.26
2016-03-23,,13.88,3.4,1102.0,4.27
2016-03-24,,13.61,1.7,1096.0,4.12
2016-03-25,6732.0,13.52,10.2,1074.0,4.02
2016-03-26,7782.0,13.74,17.1,1120.0,4.16
2016-03-27,,13.84,0.0,1135.0,4.32
2016-03-28,,15.0,,,4.6
2016-03-29,6182.5,14.9,361.8,1004.0,5.24
2016-03-30,,14.0,6.8,1060.0,4.83
2016-03-31,10792.0,13.63,6.8,987.0,4.81
2016-04-01,11998.0,13.55,20.5,936.95,4.93
2016-04-02,10976.0,13.46,13.7,933.05,5.095000000000001
2016-04-03,11554.0,13.31,22.2,959.8499999999999,5.07
2016-04-04,10599.0,13.18,17.1,916.8,5.225
2016-04-05,10553.5,13.04,13.7,906.8499999999999,5.095000000000001
2016-04-06,9727.5,12.91,6.8,868.6,5.140000000000001
2016-04-07,8870.5,12.77,13.7,839.2,5.17
2016-04-08,9078.5,12.69,17.1,838.3,5.115
2016-04-09,8122.5,12.72,25.6,801.45,5.085
2016-04-10,7441.5,12.45,13.7,768.25,5.05
2016-04-11,7605.5,12.44,27.3,756.8,5.220000000000001
2016-04-12,7262.0,12.49,34.1,728.3,5.255000000000001
2016-04-13,7263.0,12.29,13.7,733.45,5.369999999999999
2016-04-14,6472.5,12.13,37.55,678.5,5.33
2016-04-15,7029.5,12.3,41.0,698.3,5.675000000000001
2016-04-16,7216.5,12.56,44.4,701.3,6.0
2016-04-17,7773.5,13.12,44.4,722.1500000000001,6.585
2016-04-18,9315.5,13.75,34.1,758.45,8.615
2016-04-19,11193.5,14.04,20.5,806.2,8.52
2016-04-20,13003.5,13.92,27.3,860.25,8.7675
2016-04-21,14472.5,13.92,13.7,970.75,9.945
2016-04-22,12967.0,14.35,18.8,978.45,11.47
2016-04-23,9742.5,14.07,51.2,829.25,10.675
2016-04-24,10116.0,13.43,30.7,708.75,9.85
2016-04-25,12065.5,13.56,27.3,841.75,10.59
2016-04-26,10833.0,13.27,20.5,869.0,10.835
2016-04-27,7799.0,11.95,23.9,695.6,9.205
2016-04-28,6411.0,11.41,13.7,640.4,8.86
2016-04-29,5456.5,11.25,51.2,647.9,9.030000000000001
2016-04-30,4453.5,10.94,20.5,560.35,8.3
2016-05-01,3431.0,10.73,17.1,501.2,8.030000000000001
2016-05-02,3074.5,11.25,71.7,478.05,8.29
2016-05-03,2774.5,11.004999999999999,67.4,511.9,9.645
2016-05-04,2418.5,10.92,81.9,472.1,9.33
2016-05-05,2030.5,10.0,85.2,481.7,9.9625
2016-05-06,1402.0,11.07,85.3,455.9,11.524999999999999
2016-05-07,1184.0,10.17,37.5,405.1,11.86
2016-05-08,1088.0,9.67,102.3,415.9,12.355
2016-05-09,1020.0,9.74,58.0,410.2,12.175
2016-05-10,1152.0,9.24,20.5,386.45,9.745000000000001
2016-05-11,1186.0,9.07,27.3,399.4,10.365
2016-05-12,1132.0,10.67,68.2,363.8,12.350000000000001
2016-05-13,1306.0,9.38,34.1,373.8,12.165
2016-05-14,1292.0,9.08,71.7,370.0,11.945
2016-05-15,1419.5,9.07,110.9,367.0,11.555
2016-05-16,1476.0,8.77,64.8,368.3,11.469999999999999
2016-05-17,1725.0,10.23,85.3,372.4,11.635
2016-05-18,1792.5,10.5,132.2,373.4,12.04
2016-05-19,1582.0,10.41,127.05000000000001,354.6,13.395
2016-05-20,1503.5,10.41,104.05,353.8,14.02
2016-05-21,1137.0,11.7,115.95,357.6,14.1675
2016-05-22,977.0,11.58,135.5,349.0,15.4475
2016-05-23,954.0,11.63,138.1,341.45,16.145000000000003
2016-05-24,807.0,11.51,112.5,332.75,17.1075
2016-05-25,855.0,11.445,80.94999999999999,337.20000000000005,18.505000000000003
2016-05-26,983.0,11.69,30.7,340.5,17.92
2016-05-27,1279.0,11.77,34.1,364.9,19.25
2016-05-28,1397.5,11.84,26.450000000000003,376.8,19.28
2016-05-29,1618.0,11.39,34.1,399.0,19.415
2016-05-30,1971.0,11.52,76.7,426.2,19.86
2016-05-31,1989.0,12.49,6.8,409.5,20.6
2016-06-01,1884.0,11.57,57.9,429.3,19.785
2016-06-02,2171.0,11.81,32.4,430.3,20.04
2016-06-03,2554.5,12.75,20.4,439.05,21.395000000000003
2016-06-04,3318.0,12.78,10.2,477.55,21.494999999999997
2016-06-05,3173.0,12.2,11.9,494.0,21.345
2016-06-06,3299.0,11.46,20.4,515.1,20.9
2016-06-07,3142.5,10.72,27.3,505.9,20.265
2016-06-08,3057.0,10.62,23.9,485.95,19.825000000000003
2016-06-09,2332.5,10.97,17.0,438.85,20.165
2016-06-10,1693.0,10.62,23.9,429.6,20.17
2016-06-11,1404.5,10.37,27.3,408.05,20.689999999999998
2016-06-12,1019.0,9.71,17.0,392.1,21.085
2016-06-13,960.0,9.36,40.9,402.4,20.69
2016-06-14,793.0,9.23,18.7,384.1,21.78
2016-06-15,758.0,8.85,44.3,392.25,21.53
2016-06-16,788.0,8.42,27.2,404.65,22.245
2016-06-17,748.5,8.26,86.0,395.85,22.3
2016-06-18,692.0,8.05,89.4,367.7,23.642500000000002
2016-06-19,676.0,8.43,105.6,368.7,24.015
2016-06-20,760.0,8.59,73.2,417.9,24.14
2016-06-21,804.0,8.55,94.55000000000001,449.85,24.085
2016-06-22,914.0,8.49,17.0,478.2,24.0925
2016-06-23,1092.0,8.56,17.0,542.2,24.28
2016-06-24,1016.0,8.84,77.5,546.6,24.03
2016-06-25,1049.0,9.1,64.7,552.0,24.43
2016-06-26,1116.0,8.86,20.4,578.4,24.415
2016-06-27,1151.5,8.82,51.1,585.3,24.97
2016-06-28,1473.0,8.655000000000001,27.25,648.95,24.8
2016-06-29,1404.5,9.42,43.45,628.7,24.735
2016-06-30,1394.0,10.06,17.0,618.8499999999999,24.854999999999997
2016-07-01,1446.0,9.49,17.0,646.8,24.455
2016-07-02,1458.0,9.68,27.3,645.2,24.299999999999997
2016-07-03,1408.0,10.19,28.15,617.8,24.192500000000003
2016-07-04,1542.0,9.995000000000001,13.6,653.6,24.1525
2016-07-05,1545.0,10.2,13.6,646.1,24.009999999999998
2016-07-06,1529.0,9.97,17.0,610.4,24.685000000000002
2016-07-07,1537.5,9.85,6.8,561.05,25.479999999999997
2016-07-08,1562.0,10.09,20.4,593.8,25.215
2016-07-09,1650.0,9.39,23.9,618.0,24.895
2016-07-10,1744.0,9.62,20.4,626.65,24.725
2016-07-11,1711.5,9.57,20.4,629.9,24.535
2016-07-12,1629.0,8.92,10.2,632.6,25.02
2016-07-13,1652.0,8.88,13.6,639.7,25.33
2016-07-14,1630.0,8.68,17.0,646.9,25.240000000000002
2016-07-15,1694.0,8.23,6.8,673.8499999999999,24.84
2016-07-16,1540.5,8.545,13.6,648.0,24.674999999999997
2016-07-17,1641.0,8.13,6.8,645.2,24.4025
2016-07-18,1732.0,8.02,11.899999999999999,634.7,24.735
2016-07-19,1537.0,9.045,17.0,515.6,25.924999999999997
2016-07-20,1829.0,9.075,10.2,480.9,25.775
2016-07-21,2175.5,8.97,3.4,499.5,25.595
2016-07-22,2013.5,8.02,10.2,547.8,25.17
2016-07-23,2340.5,8.02,3.4,500.7,26.759999999999998
2016-07-24,2117.0,7.575,6.8,584.2,25.18
2016-07-25,2204.5,8.79,10.2,598.5,25.785
2016-07-26,1962.0,9.22,10.2,565.35,26.39
2016-07-27,1783.0,9.54,6.8,513.1,27.54
2016-07-28,1997.0,8.76,3.4,604.45,26.685
2016-07-29,2024.0,7.58,3.4,666.3,25.68
2016-07-30,2139.0,7.54,5.1,692.2,25.315
2016-07-31,1946.0,8.41,6.8,664.1,25.085
2016-08-01,1972.5,7.96,6.8,575.6,25.895
2016-08-02,1849.5,8.35,6.8,572.95,25.45
2016-08-03,1539.0,9.13,6.8,502.45,26.345
2016-08-04,1519.0,8.55,3.4,508.2,27.0425
2016-08-05,1368.0,7.97,3.4,595.75,26.235
2016-08-06,1773.0,7.75,6.8,635.0,26.189999999999998
2016-08-07,1673.0,7.37,3.4,660.45,25.8325
2016-08-08,1804.0,8.43,6.8,643.8,25.689999999999998
2016-08-09,1612.0,7.88,6.8,646.9,25.634999999999998
2016-08-10,1424.0,8.39,6.8,596.65,26.25
2016-08-11,1322.0,7.67,3.4,661.1,26.035
2016-08-12,1358.0,7.92,3.4,683.2,26.465
2016-08-13,1242.0,7.41,3.4,716.3,26.189999999999998
2016-08-14,1228.5,7.52,6.8,697.3,26.2
2016-08-15,1225.5,8.12,3.4,617.9,26.450000000000003
2016-08-16,1221.0,7.44,3.4,634.6,26.46
2016-08-17,1088.0,7.37,3.4,627.8,26.700000000000003
2016-08-18,1117.0,7.91,3.4,668.3499999999999,27.060000000000002
2016-08-19,1277.0,7.45,0.0,636.95,26.6025
2016-08-20,1328.0,6.97,3.4,725.5,25.990000000000002
2016-08-21,1362.0,6.6,3.4,678.2,25.16
2016-08-22,1518.5,7.09,3.4,738.1500000000001,24.795
2016-08-23,1603.0,7.02,3.4,723.8,24.525
2016-08-24,1604.0,6.87,0.0,726.9,24.36
2016-08-25,1520.0,6.855,3.4,798.05,24.555
2016-08-26,1470.5,7.2,3.4,803.4,24.54
2016-08-27,1431.0,6.65,0.0,852.8,24.205
2016-08-28,1349.0,7.14,3.4,889.75,24.03
2016-08-29,1275.0,7.26,3.4,657.9,24.5225
2016-08-30,1273.0,7.2,3.4,627.65,24.53
2016-08-31,1115.0,7.13,3.4,552.05,24.685000000000002
2016-09-01,1199.0,7.33,3.4,535.3499999999999,24.48
2016-09-02,1229.5,7.11,3.4,566.7,23.995
2016-09-03,1317.5,7.25,3.4,577.5,23.68
2016-09-04,1275.0,7.07,1.7,580.0,23.515
2016-09-05,1309.0,6.915,3.4,602.1,23.439999999999998
2016-09-06,1383.0,6.8,0.85,575.6,23.645
2016-09-07,1334.0,6.67,0.0,562.6,23.880000000000003
2016-09-08,1276.0,6.78,0.0,554.0,23.79
2016-09-09,1394.0,7.09,0.0,579.6500000000001,23.83
2016-09-10,1351.0,6.7,0.0,581.7,23.75
2016-09-11,1331.0,6.92,0.0,585.1,23.35
2016-09-12,1707.0,6.895,0.0,634.2,22.945
2016-09-13,2093.0,6.77,0.0,702.85,22.595
2016-09-14,2515.0,6.75,0.0,721.7,22.39
2016-09-15,2324.5,7.61,0.0,702.8,22.305
2016-09-16,2084.0,7.05,0.0,713.2,22.21
2016-09-17,2124.5,6.96,0.0,720.6,22.14
2016-09-18,2068.0,6.8,0.0,724.6,22.009999999999998
2016-09-19,2020.0,7.09,0.0,730.8499999999999,22.195
2016-09-20,1999.0,7.82,0.0,726.7,22.095
2016-09-21,1824.0,6.76,0.0,757.1500000000001,21.865000000000002
2016-09-22,1732.0,6.6,0.0,746.5,21.6025
2016-09-23,1549.0,6.62,0.0,750.25,21.595
2016-09-24,1307.0,6.47,0.0,674.1500000000001,21.43
2016-09-25,1406.0,6.41,0.0,680.0,21.275
2016-09-26,1301.0,6.6,0.0,665.0,20.89
2016-09-27,1409.0,6.74,0.0,721.2,20.134999999999998
2016-09-28,1775.0,6.67,0.0,820.0,19.505
2016-09-29,1792.5,6.66,0.0,840.25,19.060000000000002
2016-09-30,1989.0,6.92,0.0,935.8499999999999,18.79
2016-10-01,2007.0,6.78,0.0,949.1,18.585
2016-10-02,2011.0,6.82,0.0,971.85,18.424999999999997
2016-10-03,2480.0,8.44,0.0,1036.15,18.355
2016-10-04,2311.5,7.34,0.0,1057.2,18.32
2016-10-05,2136.5,6.93,0.0,960.7,18.225
2016-10-06,2669.0,8.06,0.0,1006.2,18.265
2016-10-07,2122.0,7.245,0.0,885.0,18.225
2016-10-08,2000.5,6.61,0.0,810.1500000000001,17.85
2016-10-09,2147.0,6.63,0.0,848.55,17.59
2016-10-10,2653.0,7.3,0.0,921.6,17.384999999999998
2016-10-11,2017.5,6.39,0.0,788.15,17.305
2016-10-12,1838.0,6.53,0.0,771.9,17.2
2016-10-13,1718.0,6.44,0.0,720.9,16.725
2016-10-14,1976.5,6.86,0.0,745.15,16.375
2016-10-15,1970.5,6.34,0.0,773.4,16.16
2016-10-16,2100.0,8.35,0.0,819.3,16.195
2016-10-17,1942.5,6.97,0.0,798.7,16.32
2016-10-18,2012.0,6.87,0.0,873.35,16.455
2016-10-19,2470.0,7.215,0.0,909.75,16.595
2016-10-20,2003.5,7.045,0.0,870.6,16.36
2016-10-21,2221.0,6.8,0.0,911.2,15.93
2016-10-22,2456.0,6.56,0.0,937.9,15.615
2016-10-23,2536.0,7.72,0.0,1018.4000000000001,15.495000000000001
2016-10-24,2633.0,6.79,0.0,1058.8,15.34
2016-10-25,3254.0,7.28,0.0,1177.4,15.115
2016-10-26,2695.0,6.55,0.0,1032.6,14.74
2016-10-27,2627.0,6.16,0.0,945.2,14.315000000000001
2016-10-28,2686.5,6.6,0.0,916.1500000000001,14.015
2016-10-29,2550.0,7.7,0.0,899.1,14.0
2016-10-30,2339.5,6.81,0.0,851.45,14.01
2016-10-31,2323.5,6.87,0.0,841.55,13.8
2016-11-01,2216.5,9.245000000000001,0.0,783.95,13.86
2016-11-02,1783.0,7.15,0.0,885.6,
2016-11-03,1769.0,8.075,0.0,809.8,
2016-11-04,1546.0,7.545,0.0,800.45,
2016-11-05,1390.5,8.97,0.0,729.2,
2016-11-06,1383.0,9.11,0.0,903.05,
2016-11-07,1378.5,8.1,0.0,752.45,
2016-11-08,1350.5,8.61,0.0,752.25,
2016-11-09,1478.0,8.395,0.0,762.75,13.5
2016-11-10,1562.0,9.615,0.0,815.7,
2016-11-11,1855.0,9.08,0.0,881.4,
2016-11-12,1843.5,9.01,0.0,877.5,
2016-11-13,1930.5,9.565,0.0,874.5999999999999,12.44
2016-11-14,1919.0,8.135,0.0,865.7,12.35
2016-11-15,2103.0,8.575,0.0,929.15,12.32
2016-11-16,2310.0,11.18,0.0,924.1500000000001,12.22
2016-11-17,2346.5,10.39,0.0,903.8,12.12
2016-11-18,2265.0,,0.0,841.3499999999999,12.14
2016-11-19,2208.0,,0.0,872.55,11.83
2016-11-20,2552.0,10.165,0.0,909.6,10.76
2016-11-21,2358.5,10.65,0.0,818.65,10.68
2016-11-22,2157.0,7.355,0.0,761.25,10.53
2016-11-23,2326.0,,0.0,783.45,9.945
2016-11-24,2265.0,,0.0,762.0,9.715
2016-11-25,2164.0,,0.0,738.45,9.475000000000001
2016-11-26,2147.0,8.51,0.0,742.4,9.29
2016-11-27,2219.5,9.155000000000001,0.0,789.5999999999999,9.08
2016-11-28,2257.0,7.1,0.0,791.65,8.865
2016-11-29,2409.0,8.524999999999999,0.0,799.3,8.7
2016-11-30,2498.5,7.3,0.0,786.7,8.620000000000001
2016-12-01,2489.0,8.18,0.0,803.8,8.66
2016-12-02,2494.0,8.135,0.0,780.1500000000001,
2016-12-03,2650.0,8.97,0.0,754.6,
2016-12-04,2718.0,,0.0,744.85,
2016-12-05,2615.5,8.09,0.0,731.05,
2016-12-06,2636.0,8.245000000000001,0.0,741.25,
2016-12-07,2698.0,9.33,3.4,774.4,6.52
2016-12-08,2760.0,10.79,6.8,765.2,6.09
2016-12-09,2790.0,9.44,6.8,745.3,5.93
2016-12-10,2910.0,8.41,0.0,780.9,5.63
2016-12-11,,,,,
2016-12-12,1277.5,10.58,37.6,781.0,0.7
2016-12-13,,,,,
2016-12-14,,,,,
2016-12-15,,,,,
2016-12-16,,,,,
2016-12-17,,,,,
2016-12-18,,,,,
2016-12-19,,,,,
2016-12-20,,,,,
2016-12-21,,,,,
2016-12-22,,,,,
2016-12-23,,,,,
2016-12-24,,,,,
2016-12-25,,,,,
2016-12-26,,,,,
2016-12-27,,,,,
2016-12-28,,,,,
2016-12-29,,,,,
2016-12-30,,,,,
2016-12-31,,,,,
2017-01-01,,,,,
2017-01-02,,,,,
2017-01-03,,,,,
2017-01-04,,,,,
2017-01-05,,,,,
2017-01-06,,,,,
2017-01-07,,,,,
2017-01-08,,,,,
2017-01-09,,,,,
2017-01-10,,,,,
2017-01-11,,,,,
2017-01-12,,,,,
2017-01-13,,,,,
2017-01-14,,,,,
2017-01-15,,,,,
2017-01-16,,,,,
2017-01-17,,,,,
2017-01-18,,,,,
2017-01-19,,,,,
2017-01-20,,,,,
2017-01-21,,,,,
2017-01-22,,,,,
2017-01-23,,,,,
2017-01-24,,,,,
2017-01-25,,,,,
2017-01-26,,,,,
2017-01-27,,,,,
2017-01-28,,,,,
2017-01-29,,,,,
2017-01-30,,,,,
2017-01-31,,,,,
2017-02-01,,,,,
2017-02-02,,,,,
2017-02-03,,,,,
2017-02-04,,,,,
2017-02-05,,,,,
2017-02-06,,13.6,,,0.6
2017-02-07,,,,,
2017-02-08,,,,,
2017-02-09,,,,,
2017-02-10,,,,,
2017-02-11,,,,,
2017-02-12,,,,,
2017-02-13,,,,,
2017-02-14,,,,,
2017-02-15,,,,,
2017-02-16,,,,,
2017-02-17,,,,,
2017-02-18,,,,,
2017-02-19,,,,,
2017-02-20,,,,,
2017-02-21,,,,,
2017-02-22,,,,,
2017-02-23,,,,,
2017-02-24,,,,,
2017-02-25,,,,,
2017-02-26,,,,,
2017-02-27,,,,,
2017-02-28,,,,,
2017-03-01,,,,,
2017-03-02,,,,,
2017-03-03,,,,,
2017-03-04,,,,,
2017-03-05,,,,,
2017-03-06,,,,,
2017-03-07,,,,,
2017-03-08,,,,,
2017-03-09,,,,,
2017-03-10,,,,,
2017-03-11,,,,,
2017-03-12,,,,,
2017-03-13,,,,,
2017-03-14,,,,,
2017-03-15,,,,,
2017-03-16,,,,,
2017-03-17,,,,,
2017-03-18,,,,,
2017-03-19,,,,,
2017-03-20,,,,,
2017-03-21,,,,,
2017-03-22,,,,,
2017-03-23,,,,,
2017-03-24,,,,,
2017-03-25,,,,,
2017-03-26,,,,,
2017-03-27,,,,,
2017-03-28,,,,,
2017-03-29,,,,,
2017-03-30,,,,,
2017-03-31,,,,,
2017-04-01,,,,,
2017-04-02,,,,,
2017-04-03,,,,,
2017-04-04,,,,,
2017-04-05,,,,,
2017-04-06,,,,,
2017-04-07,,,,,
2017-04-08,,,,,
2017-04-09,,,,,
2017-04-10,,,,,
2017-04-11,,,,,
2017-04-12,,,,,
2017-04-13,,,,,
2017-04-14,,,,,
2017-04-15,,,,,
2017-04-16,,,,,
2017-04-17,,13.3,,,7.7
2017-04-18,,,,,
2017-04-19,,,,,
2017-04-20,,,,,
2017-04-21,,,,,
2017-04-22,925.0,,23.049999999999997,376.6,
2017-04-23,1012.5,,6.8,353.65,12.5
2017-04-24,8341.5,13.97,34.1,926.6500000000001,11.01
2017-04-25,4727.5,12.85,30.7,550.4,9.225000000000001
2017-04-26,6862.0,13.28,11.9,652.9,9.865
2017-04-27,7908.0,12.81,10.2,768.15,10.280000000000001
2017-04-28,7226.5,12.27,13.7,668.85,10.015
2017-04-29,6007.0,11.81,27.3,628.95,9.685
2017-04-30,5563.0,11.47,0.0,557.8,9.34
2017-05-01,4659.0,11.26,365.2,584.0,9.305
2017-05-02,4502.0,11.04,262.8,551.0,9.075
2017-05-03,3802.5,12.0,500.54999999999995,538.85,10.02
2017-05-04,7106.0,12.9,20.5,704.7,9.92
2017-05-05,3498.0,11.82,650.2,510.5,10.030000000000001
2017-05-06,6080.0,11.83,0.0,529.6,10.13
2017-05-07,5660.0,12.13,100.6,567.4,10.77
2017-05-08,10784.0,14.89,20.5,805.8,11.49
2017-05-09,6767.0,12.22,13.7,631.3499999999999,10.625
2017-05-10,7835.0,13.33,27.3,631.0,10.83
2017-05-11,13231.0,14.14,49.45,945.25,11.78
2017-05-12,10638.5,12.56,37.5,882.75,13.485
2017-05-13,7954.0,14.31,41.75,722.4,14.635
2017-05-14,5141.5,13.75,81.05000000000001,648.45,14.515
2017-05-15,6158.5,12.42,47.7,539.8499999999999,13.45
2017-05-16,3988.5,11.52,61.4,513.7,14.205
2017-05-17,3113.0,10.89,54.6,437.6,14.23
2017-05-18,3312.0,10.78,37.5,453.7,15.030000000000001
2017-05-19,1580.5,10.015,63.099999999999994,397.9,14.695
2017-05-20,1085.0,9.48,44.4,367.7,13.405000000000001
2017-05-21,950.0,8.99,37.5,357.7,13.309999999999999
2017-05-22,904.0,8.37,102.3,352.4,13.085
2017-05-23,842.5,10.23,40.9,345.7,13.23
2017-05-24,839.0,9.15,27.3,349.5,13.18
2017-05-25,828.0,8.35,34.1,341.3,13.14
2017-05-26,805.0,11.21,47.8,345.6,14.274999999999999
2017-05-27,810.0,10.81,97.15,348.0,14.219999999999999
2017-05-28,757.0,11.04,22.1,345.25,15.91
2017-05-29,800.0,10.2,102.3,344.3,14.95
2017-05-30,827.0,11.235,98.05000000000001,355.6,15.11
2017-05-31,845.0,10.86,153.5,361.7,15.165
2017-06-01,880.0,8.29,156.05,369.2,15.7
2017-06-02,923.5,9.3,141.4,371.5,17.455
2017-06-03,1416.0,8.46,37.5,386.75,18.384999999999998
2017-06-04,1347.0,9.524999999999999,92.85,449.8,18.23
2017-06-05,1733.0,9.65,121.85,482.8,19.71
2017-06-06,2788.0,8.33,134.6,528.0,18.87
2017-06-07,2822.0,9.975000000000001,136.4,576.9,19.65
2017-06-08,2155.0,12.32,105.7,661.0,20.21
2017-06-09,2525.0,12.44,80.1,779.4,20.259999999999998
2017-06-10,2073.5,12.52,109.1,860.8,20.310000000000002
2017-06-11,1648.5,12.16,97.94999999999999,990.0,20.725
2017-06-12,1901.0,11.6,27.2,1209.1,21.48
2017-06-13,1443.0,12.01,3.4,1286.1,22.130000000000003
2017-06-14,1169.5,11.36,25.6,985.05,21.755000000000003
2017-06-15,1242.0,11.57,20.4,1581.15,22.63
2017-06-16,1268.5,12.45,27.2,1626.35,23.3975
2017-06-17,1181.5,11.74,20.4,1306.35,23.439999999999998
2017-06-18,1005.0,10.53,54.5,701.3,23.119999999999997
2017-06-19,1040.0,9.39,30.7,765.6500000000001,22.89
2017-06-20,1097.0,7.9,30.7,573.65,22.700000000000003
2017-06-21,1029.0,8.48,34.95,471.7,22.415
2017-06-22,1029.0,7.88,15.3,476.15,22.14
2017-06-23,1088.0,8.02,34.1,519.4,22.387500000000003
2017-06-24,1165.0,8.78,30.7,546.5,21.990000000000002
2017-06-25,1314.0,8.825,38.35,637.8499999999999,21.384999999999998
2017-06-26,1392.5,8.53,29.85,694.7,20.96
2017-06-27,1557.0,7.995,23.9,759.0,20.695
2017-06-28,1728.0,9.37,3.4,890.95,20.625
2017-06-29,2124.0,8.76,3.4,917.2,20.21
2017-06-30,2057.5,8.28,3.4,1239.1,20.715
2017-07-01,2631.0,10.5,3.4,1219.0,21.465
2017-07-02,2866.0,10.05,0.0,1179.0500000000002,21.335
2017-07-03,4027.5,9.95,0.0,1599.2,21.91
2017-07-04,2825.0,7.9,3.4,1026.9,21.995
2017-07-05,3529.5,10.25,0.0,981.0999999999999,22.7425
2017-07-06,3848.0,9.54,0.0,969.8,23.520000000000003
2017-07-07,3577.5,10.87,0.0,887.05,24.58
2017-07-08,3249.5,8.92,3.4,801.8,24.25
2017-07-09,2750.0,9.69,6.8,756.45,24.192500000000003
2017-07-10,2698.0,7.99,6.8,740.2,24.2175
2017-07-11,2049.0,12.26,17.0,613.4,25.509999999999998
2017-07-12,2410.0,11.37,6.8,707.55,24.68
2017-07-13,2469.0,10.55,47.7,679.25,24.935000000000002
2017-07-14,3326.0,9.88,30.7,750.3,24.5225
2017-07-15,3227.0,10.4,51.1,729.9,24.17
2017-07-16,2643.5,10.245000000000001,44.3,717.0,24.265
2017-07-17,2566.0,10.485,60.45,671.05,24.450000000000003
2017-07-18,2461.0,11.274999999999999,56.2,631.9,24.485
2017-07-19,2430.0,11.19,40.9,599.35,25.085
2017-07-20,2429.0,9.28,38.35,637.0,24.564999999999998
2017-07-21,2315.0,10.45,12.75,567.6,25.9675
2017-07-22,2269.0,8.78,6.8,646.3499999999999,24.895
2017-07-23,2539.5,10.2,47.7,605.3499999999999,25.66
2017-07-24,2838.0,9.43,40.9,635.05,25.175
2017-07-25,2746.0,9.07,57.05,648.9,24.630000000000003
2017-07-26,2876.0,8.61,20.4,645.5,24.41
2017-07-27,3034.0,8.68,25.6,636.9,24.34
2017-07-28,2637.0,8.98,34.1,609.0,24.53
2017-07-29,2649.0,9.13,32.4,592.3,24.405
2017-07-30,2375.0,10.1,34.05,542.9,24.85
2017-07-31,2441.5,10.594999999999999,44.3,529.4,25.64
2017-08-01,2528.0,9.98,23.8,535.2,25.54
2017-08-02,2694.5,,27.2,536.75,25.77
2017-08-03,2519.0,,10.2,565.8,25.11
2017-08-04,2181.0,,17.0,609.2,23.869999999999997
2017-08-05,2251.5,,49.400000000000006,640.9,23.305
2017-08-06,2520.0,,27.2,655.3,23.325
2017-08-07,2270.0,7.0,27.3,658.0,23.195
2017-08-08,2263.0,,47.7,666.55,23.310000000000002
2017-08-09,2456.0,,47.7,675.3,23.53
2017-08-10,2197.0,,33.25,697.9,23.439999999999998
2017-08-11,2140.0,,23.9,710.1,23.14
2017-08-12,2057.0,,30.7,693.95,22.950000000000003
2017-08-13,1906.0,,34.1,697.25,23.465
2017-08-14,1795.0,,37.5,679.75,23.11
2017-08-15,1761.5,,20.4,677.1,22.96
2017-08-16,1674.0,,20.4,669.0,22.985
2017-08-17,1623.0,,20.4,675.0,22.855
2017-08-18,1747.0,,20.4,682.05,22.845
2017-08-19,1777.5,,44.3,661.8,22.95
2017-08-20,1579.0,,47.7,606.9,23.73
2017-08-21,1858.0,,23.9,638.75,23.58
2017-08-22,1762.0,,20.4,655.0,23.03
2017-08-23,1820.0,7.0,40.9,657.4,22.89
2017-08-24,1911.5,,20.4,650.0,22.76
2017-08-25,1999.5,,35.8,648.0,22.39
2017-08-26,,,,,21.94
2017-08-27,,,,,21.75
2017-08-28,,,,,21.65
2017-08-29,1852.0,,20.4,663.5,21.737499999999997
2017-08-30,1798.5,,20.4,648.4,21.9
2017-08-31,1739.5,,17.0,649.7,22.15
2017-09-01,,,,,
2017-09-02,,,,,
2017-09-03,,,,,
2017-09-04,,,,,
2017-09-05,1801.0,,10.2,669.55,20.645
2017-09-06,1927.0,6.9,13.6,694.4000000000001,20.025
2017-09-07,1989.0,,6.8,711.3,19.740000000000002
2017-09-08,1917.0,,13.6,725.9,19.485
2017-09-09,1901.0,,13.6,720.1,19.29
2017-09-10,1937.0,,14.45,725.9,19.125
2017-09-11,1918.5,,6.8,714.4,19.1075
2017-09-12,1981.0,,8.5,688.8,19.490000000000002
2017-09-13,1855.0,,6.8,635.7,20.73
2017-09-14,1833.0,,6.8,616.0,20.68
2017-09-15,1938.0,,5.1,622.3,20.369999999999997
2017-09-16,1969.0,,6.8,620.9,20.78
2017-09-17,2274.0,,6.8,632.1500000000001,21.244999999999997
2017-09-18,2123.0,,3.4,647.3,20.975
2017-09-19,1865.0,,6.8,639.0,20.555
2017-09-20,1802.0,,6.8,661.3499999999999,20.475
2017-09-21,1985.0,,6.8,655.4,21.56
2017-09-22,1954.0,,3.4,643.8,21.895
2017-09-23,2054.0,,6.8,659.0,22.450000000000003
